sphe_phi,sphe_lambda,carte_x,carte_y
-0.238827976,-1.088689195,0.21160634533240102,-0.11073191380682093
0.36028523,0.602590055,0.20420182917802307,0.2968283340863914
-0.03513575,2.799005309,-0.01180298399920738,0.03309396465787916
